1000000, 1, 0.020452
1000000, 1, 0.019198
1000000, 1, 0.019526
1000000, 1, 0.019317
1000000, 1, 0.019509
2000000, 2, 0.031116
2000000, 2, 0.024778
2000000, 2, 0.021679
2000000, 2, 0.020182
2000000, 2, 0.019909
3000000, 3, 0.034352
3000000, 3, 0.031353
3000000, 3, 0.033728
3000000, 3, 0.021664
3000000, 3, 0.034872
4000000, 4, 0.028900
4000000, 4, 0.032078
4000000, 4, 0.029885
4000000, 4, 0.026714
4000000, 4, 0.022927
5000000, 5, 0.029305
5000000, 5, 0.028306
5000000, 5, 0.029978
5000000, 5, 0.034465
5000000, 5, 0.027885
6000000, 6, 0.031031
6000000, 6, 0.030648
6000000, 6, 0.029354
6000000, 6, 0.030775
6000000, 6, 0.030926
7000000, 7, 0.037073
7000000, 7, 0.035734
7000000, 7, 0.028181
7000000, 7, 0.028189
7000000, 7, 0.028542
8000000, 8, 0.030036
8000000, 8, 0.028539
8000000, 8, 0.029590
8000000, 8, 0.033305
8000000, 8, 0.052532
9000000, 9, 0.027198
9000000, 9, 0.028136
9000000, 9, 0.028262
9000000, 9, 0.030378
9000000, 9, 0.030575
10000000, 10, 0.024085
10000000, 10, 0.035885
10000000, 10, 0.030986
10000000, 10, 0.030662
10000000, 10, 0.029399
11000000, 11, 0.077358
11000000, 11, 0.067318
11000000, 11, 0.068002
11000000, 11, 0.066333
11000000, 11, 0.069701
12000000, 12, 0.166162
12000000, 12, 0.167021
12000000, 12, 0.130834
12000000, 12, 0.131212
12000000, 12, 0.203027